380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
0,0,0,0.0000365,0.000543,0.00115,0.000655,0.000388,0.000527,0.000774,0.00229,0.00555,0.00415,0.00175,0.00161,0.00156,0.00146,0.00131,0.00114,0.001,0.00174,0.00407,0.00515,0.00372,0.00183,0.000646,0.000292,0.000219,0.000157,0.00012,0.000119,0.0023,0.0132,0.0203,0.0116,0.00343,0.000734,0.000212,0.000312,0.00147,0.00402,0.00608,0.0054,0.00321,0.00182,0.00479,0.0143,0.0142,0.0063,0.00423,0.0032,0.00162,0.00058,0.000672,0.000917,0.000703,0.000592,0.000648,0.000483,0.000441,0.000537,0.000483,0.00044,0.000298,0.000316,0.00114,0.00169,0.000778,0.000136,0.0000205,0,0.000052,0.00005,0,0,0,0.000109,0.0000208,0,0,0
0.0000118,0,0,0.0000403,0.000623,0.00129,0.000728,0.000458,0.000628,0.000891,0.00263,0.00635,0.00474,0.00202,0.00187,0.00182,0.00169,0.00151,0.00132,0.00118,0.00202,0.0047,0.00598,0.00431,0.00212,0.000744,0.000327,0.000246,0.000183,0.00014,0.000128,0.00266,0.0152,0.0235,0.0134,0.004,0.00086,0.000265,0.000345,0.00167,0.00465,0.00704,0.00623,0.0037,0.00211,0.00553,0.0164,0.0164,0.00729,0.00492,0.00374,0.00187,0.00067,0.000789,0.00109,0.000828,0.000659,0.00073,0.000598,0.000537,0.000601,0.00059,0.00057,0.000376,0.000413,0.00144,0.00201,0.000941,0.000189,0.0000564,0.0000503,0.0000942,0.000126,0.00000101,0,0,0.0000959,0.0000687,0,0,0.00000445
0,0,0,0.0000324,0.000579,0.00117,0.000667,0.000428,0.000566,0.000809,0.00238,0.00574,0.00429,0.00182,0.0017,0.00165,0.00154,0.00137,0.0012,0.00107,0.00184,0.00425,0.0054,0.00388,0.00192,0.00067,0.000303,0.000231,0.000184,0.00013,0.000113,0.00243,0.0139,0.0215,0.0122,0.00365,0.000782,0.000242,0.000323,0.00155,0.00427,0.00647,0.00572,0.00341,0.00195,0.0051,0.0151,0.0151,0.00671,0.00452,0.0034,0.00173,0.000634,0.000738,0.00102,0.00076,0.000615,0.000697,0.000526,0.000495,0.000553,0.000536,0.000531,0.000357,0.000354,0.0013,0.00192,0.000949,0.000165,0.0000712,0.0000881,0.0000701,0.000169,0.0000486,0.00000587,0.00000841,0.00011,0.0000182,0,0,0
0.00000413,0.0000116,0.00000173,0.0000169,0.000229,0.00047,0.000282,0.000174,0.000238,0.000332,0.000988,0.00236,0.00177,0.000761,0.000705,0.000686,0.000633,0.000572,0.000499,0.000444,0.000772,0.00179,0.00227,0.00164,0.000814,0.000292,0.000133,0.0000989,0.0000749,0.0000526,0.000059,0.0011,0.00632,0.00977,0.00559,0.00168,0.000359,0.000111,0.000158,0.000732,0.00205,0.00311,0.00276,0.00166,0.000942,0.00248,0.00734,0.00733,0.00327,0.0022,0.00166,0.000856,0.000298,0.000358,0.000495,0.000388,0.000307,0.000338,0.000288,0.000235,0.000254,0.000281,0.000289,0.000179,0.0002,0.000658,0.000957,0.000486,0.0000728,0.0000322,0.0000182,0.0000276,0.0000471,0.00003,0.00000926,0.0000129,0.0000426,0.0000408,0.0000062,0.0000164,0.0000123
0.00000855,0,0,0.000000288,0.0000735,0.000155,0.0000961,0.0000581,0.000081,0.000123,0.00036,0.000869,0.000652,0.000286,0.000268,0.000259,0.00024,0.000219,0.000193,0.000172,0.000307,0.000722,0.00092,0.000664,0.000336,0.000121,0.0000583,0.0000467,0.000038,0.000023,0.0000264,0.000491,0.00284,0.0044,0.00254,0.000773,0.000175,0.0000573,0.0000852,0.000375,0.00106,0.00161,0.00144,0.000872,0.000498,0.00132,0.00387,0.00387,0.00174,0.00117,0.000885,0.000452,0.000155,0.00019,0.000264,0.000211,0.000167,0.000176,0.00015,0.000123,0.000141,0.000143,0.000153,0.0000965,0.000107,0.000353,0.000506,0.000254,0.0000368,0.00000807,0.0000294,0.0000156,0.00000725,0.0000189,0.0000173,0,0.0000128,0.000007,0,0,0.0000165
0.0000155,0.0000169,0.00000719,0.0000237,0.000309,0.000627,0.000375,0.00022,0.0003,0.000416,0.00123,0.00294,0.0022,0.000938,0.00087,0.000845,0.000782,0.000699,0.000611,0.000549,0.000944,0.0022,0.00279,0.002,0.000994,0.000358,0.000161,0.000122,0.000089,0.0000597,0.0000684,0.00128,0.00732,0.0113,0.00646,0.00192,0.000411,0.000131,0.000184,0.000839,0.00233,0.00352,0.00313,0.00188,0.00107,0.00281,0.00831,0.0083,0.0037,0.00249,0.00189,0.000973,0.000338,0.000395,0.000552,0.000438,0.000355,0.000381,0.000314,0.00027,0.000295,0.00031,0.000299,0.000189,0.000206,0.000709,0.00104,0.000536,0.0000903,0.0000311,0.0000267,0.0000291,0.0000232,0.0000438,0.0000334,0.0000156,0.0000422,0.0000434,0,0,0.0000264
