380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
0.003512551,0.004498647,0.005444495,0.00724442,0.009064733,0.010852252,0.01258046,0.014023092,0.015134725,0.016513826,0.018051353,0.019775089,0.021204797,0.022581427,0.024156336,0.026240819,0.028132148,0.030566552,0.03230737,0.033738045,0.034001787,0.033833331,0.032656575,0.030633989,0.028703131,0.027046155,0.025137842,0.023957919,0.023455755,0.023066811,0.023054825,0.022937847,0.02317894,0.02295695,0.023066536,0.023054875,0.023108878,0.02282753,0.022913867,0.02266273,0.022782562,0.022351035,0.022306817,0.022178834,0.022396637,0.022171862,0.022270617,0.022404065,0.022312053,0.021586389,0.021230681,0.020851187,0.020543052,0.020317363,0.020210703,0.019877581,0.01961503,0.019598969,0.019321508,0.019260844,0.019072766,0.018642469,0.018170531,0.017816653,0.017267174,0.016794101,0.016383488,0.015876808,0.015335833,0.014767864,0.014174335,0.013700438,0.013028307,0.012374386,0.011636576,0.010769029,0.010278643,0.009517998,0.008912384,0.008393042,0.007705416
